,aid,sign_in_count,activity,hr_diff,hr_list,etaOrient,blank,variety,igs,public,ighMean,ighOrient,membership
96,2108646,46,0.173913043478,579,3.1414&&118.8663&&0.0002&&1.2473&&40.8794&&2.9818&&1.8564&&,0.714285714286,0.0,6,8,3,1943.375,0.0,0
97,2107622,26,0.346153846154,529,0.0089&&1.4904&&1.9240&&29.6196&&15.4166&&72.6724&&0.0661&&55.2696&&,0.5,77.7777777778,2,9,0,1870.22222222,0.0,0
98,2047484,18,0.555555555556,324,0.0240&&1.0471&&30.6644&&21.1151&&5.1290&&43.9516&&0.0683&&0.7907&&18.9672&&,0.444444444444,10.0,4,10,2,740.4,0.7,0
99,2150179,14,0.857142857143,414,181.1216&&0.8847&&0.4537&&0.0122&&0.0314&&0.0030&&0.1570&&0.2291&&0.7605&&6.2190&&0.0010&&,0.818181818182,41.6666666667,4,12,0,1604.33333333,0.166666666667,0
100,2111891,13,0.538461538462,731,146.8540&&0.0387&&23.1590&&0.0034&&11.7468&&1.0879&&,0.5,0.0,3,7,0,1839.57142857,0.0,0
101,2196123,10,0.8,57,0.0112&&0.0053&&0.0220&&0.8690&&0.1479&&0.7147&&15.0083&&,0.857142857143,12.5,3,8,0,2666.625,0.0,0
102,2080839,113,0.185840707965,169,14.0667&&1.7570&&1.3012&&5.8496&&0.0719&&1.0986&&18.8060&&0.9492&&12.1748&&6.9629&&11.0449&&13.3084&&0.6840&&0.0518&&5.7513&&15.0689&&7.2444&&3.6869&&1.9432&&19.1597&&,0.45,76.1904761905,5,21,0,1941.57142857,0.190476190476,2
103,2073743,19,1.15789473684,194,13.0819&&0.0277&&1.7190&&41.1189&&0.0822&&0.0020&&0.7178&&0.0072&&0.0295&&1.2227&&46.0199&&2.7173&&0.0530&&0.0233&&0.0149&&0.0238&&3.0308&&25.0303&&0.0009&&33.9209&&0.9152&&,0.761904761905,72.7272727273,4,22,0,1840.59090909,0.0,0
104,2119428,12,0.416666666667,1059,0.0039&&31.8778&&1.6857&&142.9878&&,0.5,40.0,3,5,1,1629.8,0.2,0
105,2171626,9,0.777777777778,419,54.3455&&0.0087&&26.6003&&0.4660&&1.5675&&22.0017&&,0.5,0.0,4,7,0,2476.14285714,0.0,0
106,2013643,16,0.375,965,3.1781&&52.7533&&1.1528&&0.0204&&144.0238&&,0.6,0.0,4,6,1,1682.83333333,0.166666666667,0
107,2156004,7,0.714285714286,1002,0.7061&&0.1838&&0.1137&&166.0401&&,0.75,40.0,2,5,0,1352.6,0.2,0
108,2188784,12,0.583333333333,440,0.0737&&6.9618&&0.0240&&101.9453&&1.0347&&0.0253&&,0.666666666667,28.5714285714,3,7,0,2053.42857143,0.0,0
109,2103435,85,0.282352941176,85,3.8695&&0.2272&&9.9938&&7.1689&&9.6857&&1.0142&&0.0012&&0.0409&&0.9888&&0.1538&&5.1199&&3.6865&&0.1383&&2.9014&&3.9871&&10.8622&&0.0317&&11.1569&&1.9602&&0.9887&&2.3333&&0.0486&&5.6519&&,0.695652173913,66.6666666667,7,24,5,2272.375,0.291666666667,2
110,2023044,15,1.2,196,0.0079&&0.1767&&7.9004&&0.9609&&3.9523&&34.1992&&3.6727&&10.0740&&7.3459&&0.7284&&7.9163&&0.9422&&1.0177&&0.0017&&54.1168&&6.1449&&0.0035&&,0.588235294118,38.8888888889,7,18,0,1180.22222222,0.166666666667,0
111,2177672,22,0.272727272727,663,1.7276&&3.2274&&2.2629&&11.9477&&119.0962&&,0.6,83.3333333333,1,6,0,1816.0,0.0,0
112,2158526,6,1.16666666667,88,0.6788&&1.3320&&15.9023&&0.0105&&4.1147&&0.0169&&,0.666666666667,57.1428571429,1,7,0,638.285714286,0.857142857143,0
113,2207590,6,1.33333333333,213,0.0279&&0.0265&&0.0018&&0.1061&&0.0409&&1.7759&&60.2183&&,0.857142857143,50.0,3,8,0,1577.5,0.25,0
114,2145462,35,0.885714285714,133,5.8392&&3.0781&&27.0495&&7.9943&&1.9954&&9.1523&&2.8005&&3.0517&&3.1278&&0.0219&&3.8848&&9.8591&&7.1836&&1.9520&&5.9116&&0.9295&&3.1146&&4.0353&&0.0215&&6.1641&&2.8553&&5.9669&&1.9169&&6.0644&&0.9944&&4.0287&&27.1227&&0.9844&&8.8001&&1.0429&&,0.533333333333,6.45161290323,18,31,0,2294.16129032,0.0322580645161,0
115,2149025,11,0.909090909091,459,0.0952&&0.0101&&0.0834&&158.1494&&0.0148&&0.0287&&1.9520&&0.0159&&11.8595&&,0.777777777778,10.0,1,10,0,1143.7,0.0,0
116,2114418,16,1.9375,70,0.0860&&0.0024&&0.2143&&3.1788&&0.1201&&0.0267&&0.0090&&1.8716&&0.0189&&17.3606&&0.0501&&0.1833&&2.3145&&0.0336&&8.5134&&0.6322&&2.7701&&0.0417&&17.1510&&0.0014&&0.0025&&0.0075&&0.9822&&2.3781&&1.6956&&0.6994&&13.1624&&0.8883&&14.2440&&0.0582&&,0.833333333333,93.5483870968,1,31,0,720.548387097,0.709677419355,0
117,2022065,6,3.66666666667,113,0.0362&&0.0055&&0.0086&&0.0475&&0.0006&&0.0008&&0.7223&&0.0930&&0.0029&&0.0094&&0.1175&&0.0422&&0.0055&&0.0083&&0.0170&&0.4143&&7.4328&&6.6279&&0.0484&&0.0111&&84.0976&&,0.857142857143,100.0,0,22,0,1158.81818182,0.545454545455,0
118,2029204,59,0.118644067797,750,1.9815&&17.8856&&40.8552&&6.9350&&79.2449&&40.7445&&,0.166666666667,0.0,5,7,1,1197.0,0.142857142857,2
119,2045518,47,0.468085106383,148,10.9045&&2.0332&&1.1454&&0.0051&&0.0129&&0.0106&&0.6837&&0.2525&&3.6808&&0.0193&&2.2164&&6.1732&&8.5980&&4.3514&&0.0064&&1.9383&&0.7004&&0.2852&&2.1513&&0.6882&&84.0720&&,0.761904761905,0.0,16,22,0,3307.18181818,0.0909090909091,0
120,2066335,6,0.833333333333,184,29.8595&&0.0018&&0.0016&&0.9282&&,0.75,20.0,2,5,1,1412.8,0.2,0
121,2174538,7,0.857142857143,385,0.0023&&0.0010&&27.9551&&7.0009&&45.3245&&,0.4,0.0,3,6,0,1490.33333333,0.0,0
122,2057831,44,1.04545454545,78,0.7123&&0.1359&&3.0813&&1.9808&&20.0432&&6.0972&&4.9526&&0.9732&&0.5589&&0.0047&&0.0189&&0.0120&&0.0533&&0.0289&&0.0066&&0.0081&&4.3066&&0.0688&&0.0146&&0.0133&&0.0029&&0.0138&&0.0146&&0.0107&&0.0048&&0.0034&&7.4950&&1.9631&&11.5159&&0.5264&&2.3720&&2.4407&&45.6012&&4.8372&&11.8825&&6.2479&&0.1429&&0.4235&&0.0197&&0.0932&&0.0160&&0.1173&&0.0697&&0.0172&&8.1068&&,0.755555555556,93.4782608696,1,46,0,631.239130435,0.847826086957,0
123,2104052,8,0.625,1187,0.0010&&7.0499&&190.7996&&0.0275&&,0.5,80.0,1,5,0,2250.8,0.0,0
124,2125700,19,0.842105263158,282,0.9853&&0.0028&&0.7655&&0.0286&&0.0038&&0.1328&&2.8851&&10.0761&&1.0898&&3.8174&&17.0619&&24.9580&&41.8905&&58.4200&&14.6109&&,0.6,93.75,1,16,0,1412.0,0.5625,2
125,2212267,6,1.0,537,0.0217&&0.7528&&85.1502&&0.0215&&26.1347&&,0.6,66.6666666667,1,6,0,1098.16666667,0.333333333333,0
126,2165689,13,0.615384615385,281,27.9577&&2.2591&&4.7318&&0.0017&&11.1330&&25.2773&&10.7320&&,0.285714285714,0.0,2,8,0,1432.125,0.0,0
127,2189695,11,0.727272727273,590,0.0467&&0.0003&&163.5576&&0.0227&&0.0122&&0.0437&&8.4280&&,0.714285714286,75.0,1,8,0,1703.5,0.125,0
128,2106938,12,0.583333333333,396,0.0729&&55.8667&&4.1016&&39.0458&&0.0062&&0.0104&&,0.5,0.0,4,7,0,1759.57142857,0.142857142857,0
129,2119417,11,0.454545454545,352,30.7282&&4.9567&&2.0670&&21.0412&&,0.25,100.0,0,5,0,1699.6,0.2,0
130,2049828,2,2.5,1,0.0083&&0.0498&&0.0105&&0.1405&&,1.0,80.0,1,5,0,1190.6,0.0,0
131,2161809,13,0.538461538462,755,147.3328&&20.8213&&1.2033&&4.1785&&1.3956&&14.0117&&,0.333333333333,100.0,0,7,0,1561.57142857,0.142857142857,0
132,2035860,10,1.2,154,0.6755&&5.1347&&2.0485&&3.2629&&1.6477&&8.8792&&4.3286&&12.7145&&0.0064&&1.0596&&31.0541&&,0.545454545455,100.0,0,12,0,6379.75,0.0,0
133,2106608,6,2.5,87,0.0043&&0.0011&&0.0058&&0.3436&&0.9742&&0.0022&&0.9369&&0.0806&&0.0034&&1.0510&&0.6242&&0.1677&&0.0120&&46.7521&&,0.928571428571,0.0,1,15,0,883.4,0.8,0
